日足・最新の選択	当日	8月26日	日足				
市場	銘柄コード	銘柄名	始値	高値	安値	終値	出来高
			実	実	実	実	        実
東証2部	6878	長日無	200	204	196	204	41000
東証1部	6879	イマジカロボ	441	463	441	463	123800
東証2部	6881	キョウデン	178	188	174	186	211300
東証2部	6882	三社電	667	715	667	695	111600
JQスタンダード	6888	アクモ	144	160	140	160	105900
JQスタンダード	6889	オーデリック	3150	3320	3150	3320	17200
JQスタンダード	6890	フェローテック	797	821	762	811	302100
JQスタンダード	6891	イーター	61	66	61	65	211000
東証2部	6894	パルステック	128	139	128	138	30000
東証2部	6895	ダイヤ電	465	488	465	485	9000
JQグロース	6896	北川工	1307	1397	1307	1387	2300
東証2部	6897	ツインバド工	363	377	355	371	33000
JQスタンダード	6898	トミタ電機	173	179	169	179	52000
東証2部	6899	ＡＳＴＩ	195	195	188	195	26000
東証1部	6901	沢藤電	205	210	204	206	32000
東証1部	6902	デンソー	5134	5290	5101	5248	2986900
JQスタンダード	6904	原田工	221	241	221	239	6000
東証1部	6905	コーセル	1221	1300	1206	1277	49800
JQスタンダード	6907	ジオマテック	850	888	850	884	12700
JQスタンダード	6908	イリソ電子	5360	5700	5200	5630	152100
東証1部	6911	新日無	535	576	534	571	157000
JQスタンダード	6912	菊水電	612	630	610	630	4700
東証1部	6914	オプテックス	2441	2530	2423	2515	30300
東証1部	6915	千代インテ	2595	2712	2572	2700	225200
JQスタンダード	6916	アイオデータ	525	548	520	535	48600
JQスタンダード	6918	アバール	610	670	610	668	20500
JQスタンダード	6919	ケル	377	390	374	390	55000
東証1部	6920	レーザーテック	1149	1197	1131	1179	114400
東証1部	6923	スタンレ電	2243	2326	2240	2304	599300
東証1部	6924	岩崎電	241	251	235	248	418000
東証1部	6925	ウシオ電	1343	1390	1335	1380	545200
東証1部	6926	ＯＫＡＹＡ	377	395	377	394	23100
東証1部	6927	ヘリオステクノ	391	415	391	411	181600
JQスタンダード	6928	エノモト	362	385	362	385	35000
東証1部	6929	日セラミック	1666	1739	1666	1728	150200
JQスタンダード	6930	日アンテナ	616	616	616	616	200
東証1部	6932	遠藤照	1244	1309	1240	1299	93200
東証1部	6935	ＪＤＬ	1623	1756	1618	1745	195700
東証1部	6937	古河池	740	748	720	748	83000
東証1部	6938	双信電	353	353	346	350	10300
東証1部	6941	山一電	901	960	890	958	609300
JQスタンダード	6942	ソフィアＨＤ	150	153	145	153	36000
JQスタンダード	6943	ＮＫＫ	691	691	691	691	2000
JQスタンダード	6944	アイレックス	123	131	120	131	248000
東証2部	6945	ＦＴＥＣ	1430	1459	1415	1426	59000
東証2部	6946	日アビオ	170	179	169	178	158000
東証1部	6947	図研	1030	1046	1008	1041	40400
東証1部	6951	日電子	641	650	621	635	744000
東証1部	6952	カシオ	2193	2304	2158	2254	4528700
東証1部	6954	ファナック	18610	19745	18220	19665	2516400
東証2部	6955	ＦＤＫ	103	108	102	108	588000
JQスタンダード	6957	芝浦電	1680	1739	1623	1728	41200
東証1部	6958	日本ＣＭＫ	228	234	228	233	231300
JQスタンダード	6960	フクダ電	6010	6060	5960	5980	9700
東証1部	6961	エンプラス	4060	4210	3960	4175	88000
東証1部	6962	大真空	227	238	227	235	137000
東証1部	6963	ローム	6120	6440	6060	6380	844800
東証2部	6964	サンコー	363	363	347	353	4000
東証1部	6965	ホトニクス	2785	2925	2752	2911	1376400
東証1部	6966	三井ハイテ	653	689	650	680	77700
東証1部	6967	新電工	726	752	717	745	1076400
東証2部	6969	松尾電	84	87	84	87	59000
東証1部	6971	京セラ	5481	5820	5406	5787	2529700
東証2部	6972	エルナー	93	93	87	91	482000
東証1部	6973	協栄産	171	178	170	176	62000
東証2部	6974	日インター	185	193	173	188	188500
東証1部	6976	太陽誘電	1421	1490	1405	1476	2274000
東証2部	6977	抵抗器	107	111	104	107	210000
東証1部	6981	村田製	16520	17350	15515	16955	3254700
東証2部	6982	リード	125	136	125	135	105000
東証1部	6985	ユーシン	717	717	689	697	127900
東証1部	6986	双葉電	1550	1626	1542	1609	257700
東証1部	6988	日東電	7510	8105	7500	8105	2385500
東証1部	6989	北電工	143	149	143	149	271000
東証2部	6993	ＡＧＣａｐ	144	157	144	156	1228400
東証2部	6994	指月電	572	600	572	589	16000
東証1部	6995	東海理	2411	2543	2400	2528	613200
東証1部	6996	ニチコン	851	874	831	862	535000
東証1部	6997	日ケミコン	268	280	266	277	1305000
東証2部	6998	日タングス	172	180	172	180	103000
東証1部	6999	ＫＯＡ	1042	1063	1019	1056	102000
東証1部	7003	三井造	177	184	176	182	8180000
東証1部	7004	日立造	564	586	562	585	1735000
東証1部	7011	三菱重	561	572.3	549.1	566.3	27719000
東証1部	7012	川重	434	454	426	449	21359000
東証1部	7013	ＩＨＩ	364	375	363	371	19880000
東証1部	7014	名村造	801	841	795	837	573900
東証2部	7018	内海造	167	169	166	167	21000
東証2部	7021	ニッチツ	186	194	186	194	60000
東証1部	7022	サノヤスＨＤ	237	276	237	276	120100
東証1部	7102	日車輌	328	335	323	331	329000
東証1部	7105	ニチユ三菱	496	500	485	497	143000
東証1部	7122	近畿車	350	363	348	356	110000
東証1部	7148	ＦＰＧ	751	804	741	797	3347400
東証1部	7150	島根銀行	1443	1487	1443	1465	7200
東証マザーズ	7157	ライフネット	422	436	415	426	92600
東証1部	7161	じもとＨＤ	200	204	197	204	239300
JQスタンダード	7162	アストマックス	265	289	265	287	46400
東証1部	7164	全国保証	4030	4195	4005	4175	280300
東証1部	7167	足利ＨＤ	464	480	461	478	789600
JQスタンダード	7169	ニュートンＦＣ	999	1081	967	970	34000
東証マザーズ	7172	ＪＩＡ	1010	1089	998	1062	74800
東証1部	7173	東京ＴＹＦＧ	2955	3150	2947	3135	63600
JQスタンダード	7175	今村証券	1501	1575	1501	1575	1000
JQスタンダード	7177	ＧＭＯクリック	668	708	668	700	77500
東証1部	7201	日産自	1027.5	1076.5	1027.5	1073.5	22916100
東証1部	7202	いすゞ	1329.5	1376	1311.5	1368	4980700
東証1部	7203	トヨタ	6825	6980	6789	6920	17627400
東証1部	7205	日野自	1222	1283	1217	1271	4444100
東証2部	7208	カネミツ	663	677	645	677	4000
東証1部	7211	三菱自	880	932	876	925	8822200
東証1部	7212	エフテック	1035	1081	1035	1077	43700
東証1部	7213	レシップＨＤ	860	873	859	873	12500
東証1部	7214	ＧＭＢ	1094	1112	1080	1089	6000
東証1部	7215	ファルテック	1356	1356	1299	1340	22300
JQスタンダード	7217	テイン	390	398	375	392	11700
JQスタンダード	7218	田中精	697	720	691	720	7100
JQスタンダード	7219	ＨＫＳ	763	763	763	763	1000
東証1部	7220	武蔵精	2115	2192	2115	2187	143600
東証1部	7222	産車体	1316	1361	1315	1350	153400
東証1部	7224	新明和	1190	1217	1165	1210	669000
東証1部	7226	極東開	1130	1166	1125	1151	124600
JQスタンダード	7228	デイトナ	748	800	748	799	1800
JQスタンダード	7229	ユタカ技研	2170	2280	2120	2208	8300
東証1部	7230	日信工	1635	1659	1588	1648	412300
東証1部	7231	トピー	250	253	241	253	909000
東証2部	7235	東ラヂエタ	584	605	584	605	6100
東証1部	7236	ティラド	196	204	196	199	243000
東証1部	7238	曙ブレーキ	350	357	346	348	738700
東証1部	7239	タチエス	1407	1501	1406	1486	151000
東証1部	7240	ＮＯＫ	2775	2870	2757	2828	829700
東証1部	7241	フタバ	431	444	429	443	337200
東証1部	7242	ＫＹＢ	347	355	342	350	1954000
東証1部	7243	シロキ	300	309	296	308	148000
東証1部	7244	市光工	202	209	199	203	468000
東証1部	7245	大同メタ	1005	1043	999	1027	192700
東証1部	7246	プレス工	440	459	437	455	637900
東証1部	7247	ミクニ	461	466	437	453	59500
東証1部	7248	カルソカンセ	757	792	755	788	1189000
JQグロース	7249	尾張精	350	350	340	350	7000
東証1部	7250	太平洋	1146	1157	1123	1146	257400
東証1部	7251	ケーヒン	1590	1638	1569	1630	609300
東証2部	7254	ユニバンス	310	318	310	317	4500
JQスタンダード	7255	桜井製	542	542	542	542	1300
東証1部	7256	河西工	1255	1318	1230	1304	264900
東証1部	7259	アイシン精	4160	4330	4135	4310	1640300
東証1部	7260	富士キコウ	465	488	463	482	79600
東証1部	7261	マツダ	2000	2063	1950	2032	10651700
東証1部	7262	ダイハツ	1438	1469	1419	1467	3133800
JQスタンダード	7264	ＭＵＲＯ	1290	1318	1287	1318	1700
東証1部	7266	今仙電	1006	1059	992	1041	212800
東証1部	7267	ホンダ	3582	3689	3520	3671.5	8800200
JQスタンダード	7268	タツミ	338	338	322	322	3000
東証1部	7269	スズキ	3834.5	4038	3827.5	4038	2625200
東証1部	7270	富士重	3992	4110.5	3853	4059	7549600
東証1部	7271	安永	514	532	510	524	7600
東証1部	7272	ヤマハ発	2186	2260	2170	2231	3524800
東証2部	7273	イクヨ	159	164	155	161	129000
東証1部	7274	ショーワ	981	1010	980	1002	381600
東証1部	7276	小糸製	3770	3885	3755	3825	1029500
東証1部	7277	ＴＢＫ	454	464	454	463	83800
東証1部	7278	エクセディ	2596	2690	2580	2666	142300
東証2部	7279	ハイレックス	3500	3625	3495	3550	20300
東証1部	7280	ミツバ	2011	2083	1975	2061	281200
東証1部	7282	豊田合	2265	2338	2252	2319	301700
東証1部	7283	愛三工	1024	1078	1018	1071	133400
東証1部	7284	盟和産	114	116	110	110	453000
東証2部	7287	日精機	2331	2365	2264	2320	135000
東証2部	7291	日プラスト	692	753	682	750	163500
東証2部	7292	村上開	2296	2296	2266	2266	3000
東証1部	7294	ヨロズ	2135	2192	2120	2178	107400
東証1部	7296	エフシーシー	1812	1815	1774	1786	656200
JQスタンダード	7297	カーメイト	637	637	637	637	400
JQスタンダード	7298	八千代	916	946	891	941	35600
東証2部	7299	オーゼックス	476	492	476	492	2000
東証1部	7305	新家工	141	147	141	146	177000
東証1部	7309	シマノ	14150	14780	14080	14730	661500
東証1部	7312	タカタ	1249	1265	1226	1239	487500
東証1部	7313	ＴＳテック	3100	3145	3050	3100	321300
JQスタンダード	7314	小田原機	1041	1066	1041	1066	4700
東証2部	7315	ＩＪＴＴ	422	422	400	408	41500
JQスタンダード	7399	ナンシン	400	408	392	408	8000
東証2部	7404	昭和飛	1111	1137	1080	1115	46500
東証1部	7408	ジャムコ	4220	4295	4100	4235	299100
東証2部	7412	アトム	830	858	822	858	234700
JQスタンダード	7413	創健社	180	180	175	175	5000
東証1部	7414	小野建	1032	1067	998	1057	44700
JQスタンダード	7415	新星堂	127	136	125	133	74900
東証1部	7416	ハルヤマ	704	725	704	723	15400
JQスタンダード	7419	ノジマ	1164	1190	1070	1077	2324700
東証1部	7420	佐鳥電	830	871	820	865	59100
東証1部	7421	カッパクリＨＤ	1245	1296	1245	1289	140100
JQスタンダード	7422	東邦レマク	500	501	500	501	2000
JQスタンダード	7425	初穂商	312	312	312	312	1000
JQスタンダード	7426	山大	258	267	258	267	21000
東証1部	7427	エコトレディ	658	667	643	667	11000
JQスタンダード	7432	ダルトン	171	176	171	172	27000
東証1部	7433	伯東	1280	1338	1280	1326	35300
JQスタンダード	7435	ナ．デックス	661	678	661	678	9000
東証1部	7438	コンドーテク	708	718	701	717	24600
東証1部	7442	中山福	770	789	751	771	22300
JQスタンダード	7443	横魚類	530	530	510	512	2300
東証2部	7444	ハリマ共和	1015	1015	1002	1008	700
東証1部	7445	ライトオン	921	949	911	929	312100
JQスタンダード	7446	東北化	546	547	546	547	2000
東証1部	7447	ナガイレーベ	2501	2543	2478	2520	214200
東証1部	7448	ジーンズメイト	264	266	255	264	39200
JQスタンダード	7450	サンデー	1815	1845	1815	1845	9800
東証1部	7451	三菱食品	2365	2399	2343	2391	85300
JQスタンダード	7452	マツヤ	208	225	203	206	35200
東証1部	7453	良品計	24630	25120	24200	25020	503600
東証1部	7455	三城ＨＤ	460	470	460	468	55000
東証1部	7456	松田産	1298	1325	1283	1325	25800
JQスタンダード	7458	第一興	4300	4395	4290	4365	43100
東証1部	7459	メディパル	1973	2028	1964	2008	1136100
東証2部	7460	ヤギ	1613	1616	1599	1610	4400
JQスタンダード	7461	キムラ	405	405	400	400	1000
JQスタンダード	7462	ダイヤ通	116	123	116	119	77000
東証1部	7463	アドヴァン	1679	1746	1652	1712	35300
JQスタンダード	7465	ＭＶ北海	2950	2998	2950	2950	2600
東証1部	7466	ＳＰＫ	2160	2320	2160	2298	13500
東証1部	7467	萩原電気	1740	1777	1680	1728	48100
JQスタンダード	7472	鳥羽洋	1890	2009	1890	1940	3200
東証1部	7475	アルビス	2020	2132	2020	2125	27000
東証1部	7476	アズワン	3540	3755	3540	3715	63000
JQスタンダード	7477	ムラキ	103	107	101	105	142000
東証1部	7480	スズデン	860	889	860	883	26100
東証1部	7481	尾家産	851	887	851	885	6300
東証1部	7482	シモジマ	975	1029	975	1013	12900
東証1部	7483	ドウシシャ	2026	2083	2026	2060	115800
名１	7485	岡谷鋼	10000	10000	9600	9850	2600
東証1部	7487	小津産	1943	1989	1943	1983	8600
JQグロース	7488	ヤガミ	815	815	815	815	2000
東証2部	7490	日新商	856	856	848	850	2300
東証1部	7494	コナカ	590	603	585	599	77700
JQスタンダード	7500	西川計	1471	1500	1442	1500	4400
JQスタンダード	7501	ティムコ	555	558	552	557	2300
JQスタンダード	7502	プラザクリ	260	267	253	266	8700
東証1部	7504	高速	879	915	875	886	21100
東証2部	7505	扶桑通	261	265	261	265	14000
東証1部	7506	ハウスローゼ	1395	1429	1390	1417	5300
東証1部	7508	ＧセブンＨＤ	1560	1691	1560	1661	56400
JQスタンダード	7509	アイエーＧ	702	706	688	706	4000
東証1部	7510	たけびし	997	1084	997	1033	13700
東証1部	7512	イオン北海道	507	525	507	520	140900
東証1部	7513	コジマ	349	358	348	351	1025400
東証1部	7514	ヒマラヤ	1093	1093	1046	1060	46400
東証1部	7516	コーナン商事	1503	1569	1485	1557	317700
東証1部	7517	黒田電	2120	2157	2056	2132	644100
東証1部	7518	ネットワン	670	707	670	701	987200
JQスタンダード	7519	五洋インテ	79	86	78	86	402000
東証1部	7520	エコス	1096	1143	1077	1111	101900
JQスタンダード	7521	ムサシ	1584	1590	1570	1570	2400
東証1部	7522	ワタミ	995	1001	987	1001	134900
JQスタンダード	7523	アルビバン	354	358	349	357	25700
東証1部	7524	マルシェ	862	874	859	874	11000
東証2部	7525	リックス	1202	1250	1202	1250	4400
JQスタンダード	7527	システムソフト	76	83	75	79	1132700
東証1部	7532	ドンキＨＤ	4535	4670	4515	4645	779800
東証1部	7537	丸文	832	861	824	854	41600
JQスタンダード	7539	アイナボＨＤ	765	770	749	766	7100
東証2部	7544	スリーエフ	409	419	407	411	23700
東証1部	7545	西松屋チ	1017	1047	1011	1037	386300
東証1部	7550	ゼンショーＨＤ	1068	1099	1061	1096	1085900
JQスタンダード	7551	ウェッズ	1252	1330	1252	1290	22000
東証1部	7552	ハピネット	1057	1098	1057	1091	103000
東証1部	7554	幸楽苑ＨＤ	1472	1489	1470	1485	23800
JQスタンダード	7559	ＧＦＣ	1310	1310	1271	1299	3000
東証1部	7561	ハークスレイ	1139	1215	1133	1211	43400
東証2部	7562	安楽亭	430	455	430	455	34000
JQスタンダード	7564	ワークマン	6800	6800	6600	6600	1300
東証2部	7565	万世電	774	774	774	774	1000
JQスタンダード	7567	栄電子	203	204	202	204	22000
東証1部	7570	橋本総	1232	1308	1222	1244	6100
JQスタンダード	7571	ヤマノＨＤ	95	99	93	96	496800
JQスタンダード	7575	ライフＬ	2050	2137	1980	2096	143600
JQスタンダード	7577	パスポート	312	320	310	313	8000
JQスタンダード	7578	ニチリョク	230	234	227	233	7000
東証1部	7581	サイゼリヤ	2719	2754	2666	2709	966300
JQスタンダード	7585	かん丸	1752	1850	1752	1848	4500
JQスタンダード	7587	ＰＡＬＴＥＫ	578	650	573	637	49700
JQスタンダード	7590	タカショー	500	504	490	496	26600
東証1部	7591	エクセル	1447	1496	1401	1481	129900
東証1部	7593	ＶＴＨＤ	650	677	650	673	433600
東証1部	7594	マルカキカイ	1711	1799	1708	1797	30400
東証1部	7595	アルゴグラフ	1642	1686	1640	1669	25300
東証1部	7596	魚力	1641	1725	1641	1713	42500
東証1部	7599	ガリバー	1000	1038	995	1017	1030800
東証1部	7600	日本ＭＤＭ	526	597	517	585	141400
東証1部	7601	ポプラ	521	528	518	519	151700
東証2部	7602	カーチスＨＤ	683	689	682	687	18900
JQスタンダード	7603	マックハウス	878	914	871	899	8400
東証2部	7604	梅の花	2530	2596	2530	2593	7300
JQスタンダード	7605	フジコーポ	1924	2050	1924	2000	12900
東証1部	7606	Ｕアローズ	4515	4685	4515	4670	169200
東証1部	7607	進和	1566	1682	1566	1672	89800
東証1部	7608	エスケイ	212	223	212	216	6400
東証1部	7609	ダイトエレク	817	883	800	878	52900
JQスタンダード	7610	テイツー	38	41	38	41	345500
東証1部	7611	ハイデ日高	2848	2865	2823	2849	23500
JQスタンダード	7612	ＣＷＥ	42	49	42	48	744000
東証1部	7613	シークス	3085	3085	2905	2992	212400
JQスタンダード	7614	オーエムツー	1080	1169	1080	1160	9100
東証1部	7615	京友禅	999	1011	998	1009	47900
東証1部	7616	コロワイド	1671	1720	1662	1713	621100
JQスタンダード	7618	ＰＣＤＥＰＯＴ	1026	1079	1001	1044	58500
東証1部	7619	田中商	670	677	649	677	29200
